Year,Period,Week Ending,State,State ANSI,Watershed,CV (%),ADDED & REPLACED,"INVENTORY, MAX","LOSS, COLONY COLLAPSE DISORDER","LOSS, DEADOUT",INVENTORY
1996,MARKETING YEAR,NA,OKLAHOMA,40,NA,NA,NA,NA,NA,NA,4000
1996,MARKETING YEAR,NA,OREGON,41,NA,NA,NA,NA,NA,NA,55000
1996,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,NA,NA,NA,NA,NA,23000
1996,MARKETING YEAR,NA,SOUTH CAROLINA,45,NA,NA,NA,NA,NA,NA,9000
1996,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,NA,NA,NA,NA,NA,240000
1996,MARKETING YEAR,NA,TENNESSEE,47,NA,NA,NA,NA,NA,NA,5000
1996,MARKETING YEAR,NA,TEXAS,48,NA,NA,NA,NA,NA,NA,82000
1996,MARKETING YEAR,NA,UTAH,49,NA,NA,NA,NA,NA,NA,34000
1996,MARKETING YEAR,NA,VERMONT,50,NA,NA,NA,NA,NA,NA,4000
1996,MARKETING YEAR,NA,VIRGINIA,51,NA,NA,NA,NA,NA,NA,7000
1996,MARKETING YEAR,NA,WASHINGTON,53,NA,NA,NA,NA,NA,NA,60000
1996,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,NA,NA,NA,NA,NA,10000
1996,MARKETING YEAR,NA,WISCONSIN,55,NA,NA,NA,NA,NA,NA,69000
1996,MARKETING YEAR,NA,WYOMING,56,NA,NA,NA,NA,NA,NA,40000
1995,MARKETING YEAR,NA,ALABAMA,1,NA,NA,NA,NA,NA,NA,16000
1995,MARKETING YEAR,NA,ARIZONA,4,NA,NA,NA,NA,NA,NA,52000
1995,MARKETING YEAR,NA,ARKANSAS,5,NA,NA,NA,NA,NA,NA,55000
1995,MARKETING YEAR,NA,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,420000
1995,MARKETING YEAR,NA,COLORADO,8,NA,NA,NA,NA,NA,NA,45000
1995,MARKETING YEAR,NA,FLORIDA,12,NA,NA,NA,NA,NA,NA,230000
1995,MARKETING YEAR,NA,GEORGIA,13,NA,NA,NA,NA,NA,NA,70000
1995,MARKETING YEAR,NA,HAWAII,15,NA,NA,NA,NA,NA,NA,8000
1995,MARKETING YEAR,NA,IDAHO,16,NA,NA,NA,NA,NA,NA,125000
1995,MARKETING YEAR,NA,ILLINOIS,17,NA,NA,NA,NA,NA,NA,11000
1995,MARKETING YEAR,NA,INDIANA,18,NA,NA,NA,NA,NA,NA,12000
1995,MARKETING YEAR,NA,IOWA,19,NA,NA,NA,NA,NA,NA,45000
1995,MARKETING YEAR,NA,KANSAS,20,NA,NA,NA,NA,NA,NA,17000
1995,MARKETING YEAR,NA,KENTUCKY,21,NA,NA,NA,NA,NA,NA,3000
1995,MARKETING YEAR,NA,LOUISIANA,22,NA,NA,NA,NA,NA,NA,38000
1995,MARKETING YEAR,NA,MAINE,23,NA,NA,NA,NA,NA,NA,11000
1995,MARKETING YEAR,NA,MARYLAND,24,NA,NA,NA,NA,NA,NA,7000
1995,MARKETING YEAR,NA,MICHIGAN,26,NA,NA,NA,NA,NA,NA,97000
1995,MARKETING YEAR,NA,MINNESOTA,27,NA,NA,NA,NA,NA,NA,165000
1995,MARKETING YEAR,NA,MISSISSIPPI,28,NA,NA,NA,NA,NA,NA,16000
1995,MARKETING YEAR,NA,MISSOURI,29,NA,NA,NA,NA,NA,NA,23000
1995,MARKETING YEAR,NA,MONTANA,30,NA,NA,NA,NA,NA,NA,106000
1995,MARKETING YEAR,NA,NEBRASKA,31,NA,NA,NA,NA,NA,NA,60000
1995,MARKETING YEAR,NA,NEVADA,32,NA,NA,NA,NA,NA,NA,10000
1995,MARKETING YEAR,NA,NEW JERSEY,34,NA,NA,NA,NA,NA,NA,10000
1995,MARKETING YEAR,NA,NEW MEXICO,35,NA,NA,NA,NA,NA,NA,19000
1995,MARKETING YEAR,NA,NEW YORK,36,NA,NA,NA,NA,NA,NA,70000
1995,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,NA,NA,NA,NA,NA,12000
1995,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,NA,NA,NA,NA,NA,220000
1995,MARKETING YEAR,NA,OHIO,39,NA,NA,NA,NA,NA,NA,25000
1995,MARKETING YEAR,NA,OKLAHOMA,40,NA,NA,NA,NA,NA,NA,4000
1995,MARKETING YEAR,NA,OREGON,41,NA,NA,NA,NA,NA,NA,52000
1995,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,NA,NA,NA,NA,NA,25000
1995,MARKETING YEAR,NA,SOUTH CAROLINA,45,NA,NA,NA,NA,NA,NA,9000
1995,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,NA,NA,NA,NA,NA,240000
1995,MARKETING YEAR,NA,TENNESSEE,47,NA,NA,NA,NA,NA,NA,5000
1995,MARKETING YEAR,NA,TEXAS,48,NA,NA,NA,NA,NA,NA,84000
1995,MARKETING YEAR,NA,UTAH,49,NA,NA,NA,NA,NA,NA,32000
1995,MARKETING YEAR,NA,VERMONT,50,NA,NA,NA,NA,NA,NA,5000
1995,MARKETING YEAR,NA,VIRGINIA,51,NA,NA,NA,NA,NA,NA,9000
1995,MARKETING YEAR,NA,WASHINGTON,53,NA,NA,NA,NA,NA,NA,60000
1995,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,NA,NA,NA,NA,NA,13000
1995,MARKETING YEAR,NA,WISCONSIN,55,NA,NA,NA,NA,NA,NA,73000
1995,MARKETING YEAR,NA,WYOMING,56,NA,NA,NA,NA,NA,NA,38000
1994,MARKETING YEAR,NA,ALABAMA,1,NA,NA,NA,NA,NA,NA,18000
1994,MARKETING YEAR,NA,ARIZONA,4,NA,NA,NA,NA,NA,NA,53000
1994,MARKETING YEAR,NA,ARKANSAS,5,NA,NA,NA,NA,NA,NA,55000
1994,MARKETING YEAR,NA,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,400000
1994,MARKETING YEAR,NA,COLORADO,8,NA,NA,NA,NA,NA,NA,45000
1994,MARKETING YEAR,NA,FLORIDA,12,NA,NA,NA,NA,NA,NA,230000
1994,MARKETING YEAR,NA,GEORGIA,13,NA,NA,NA,NA,NA,NA,80000
1994,MARKETING YEAR,NA,HAWAII,15,NA,NA,NA,NA,NA,NA,9000
1994,MARKETING YEAR,NA,IDAHO,16,NA,NA,NA,NA,NA,NA,127000
1994,MARKETING YEAR,NA,ILLINOIS,17,NA,NA,NA,NA,NA,NA,13000
1994,MARKETING YEAR,NA,INDIANA,18,NA,NA,NA,NA,NA,NA,13000
1994,MARKETING YEAR,NA,IOWA,19,NA,NA,NA,NA,NA,NA,52000
1994,MARKETING YEAR,NA,KANSAS,20,NA,NA,NA,NA,NA,NA,19000
1994,MARKETING YEAR,NA,KENTUCKY,21,NA,NA,NA,NA,NA,NA,3000
1994,MARKETING YEAR,NA,LOUISIANA,22,NA,NA,NA,NA,NA,NA,40000
1994,MARKETING YEAR,NA,MAINE,23,NA,NA,NA,NA,NA,NA,8000
1994,MARKETING YEAR,NA,MARYLAND,24,NA,NA,NA,NA,NA,NA,7000
1994,MARKETING YEAR,NA,MICHIGAN,26,NA,NA,NA,NA,NA,NA,90000
1994,MARKETING YEAR,NA,MINNESOTA,27,NA,NA,NA,NA,NA,NA,170000
1994,MARKETING YEAR,NA,MISSISSIPPI,28,NA,NA,NA,NA,NA,NA,19000
1994,MARKETING YEAR,NA,MISSOURI,29,NA,NA,NA,NA,NA,NA,25000
1994,MARKETING YEAR,NA,MONTANA,30,NA,NA,NA,NA,NA,NA,119000
1994,MARKETING YEAR,NA,NEBRASKA,31,NA,NA,NA,NA,NA,NA,72000
1994,MARKETING YEAR,NA,NEVADA,32,NA,NA,NA,NA,NA,NA,14000
1994,MARKETING YEAR,NA,NEW JERSEY,34,NA,NA,NA,NA,NA,NA,11000
1994,MARKETING YEAR,NA,NEW MEXICO,35,NA,NA,NA,NA,NA,NA,19000
1994,MARKETING YEAR,NA,NEW YORK,36,NA,NA,NA,NA,NA,NA,68000
1994,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,NA,NA,NA,NA,NA,15000
1994,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,NA,NA,NA,NA,NA,235000
1994,MARKETING YEAR,NA,OHIO,39,NA,NA,NA,NA,NA,NA,27000
1994,MARKETING YEAR,NA,OKLAHOMA,40,NA,NA,NA,NA,NA,NA,5000
1994,MARKETING YEAR,NA,OREGON,41,NA,NA,NA,NA,NA,NA,50000
1994,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,NA,NA,NA,NA,NA,27000
1994,MARKETING YEAR,NA,SOUTH CAROLINA,45,NA,NA,NA,NA,NA,NA,10000
1994,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,NA,NA,NA,NA,NA,260000
1994,MARKETING YEAR,NA,TENNESSEE,47,NA,NA,NA,NA,NA,NA,6000
1994,MARKETING YEAR,NA,TEXAS,48,NA,NA,NA,NA,NA,NA,103000
1994,MARKETING YEAR,NA,UTAH,49,NA,NA,NA,NA,NA,NA,43000
1994,MARKETING YEAR,NA,VERMONT,50,NA,NA,NA,NA,NA,NA,5000
1994,MARKETING YEAR,NA,VIRGINIA,51,NA,NA,NA,NA,NA,NA,11000
1994,MARKETING YEAR,NA,WASHINGTON,53,NA,NA,NA,NA,NA,NA,60000
1994,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,NA,NA,NA,NA,NA,20000
1994,MARKETING YEAR,NA,WISCONSIN,55,NA,NA,NA,NA,NA,NA,75000
1994,MARKETING YEAR,NA,WYOMING,56,NA,NA,NA,NA,NA,NA,46000
1993,MARKETING YEAR,NA,ALABAMA,1,NA,NA,NA,NA,NA,NA,19000
1993,MARKETING YEAR,NA,ARIZONA,4,NA,NA,NA,NA,NA,NA,55000
1993,MARKETING YEAR,NA,ARKANSAS,5,NA,NA,NA,NA,NA,NA,50000
1993,MARKETING YEAR,NA,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,500000
1993,MARKETING YEAR,NA,COLORADO,8,NA,NA,NA,NA,NA,NA,53000
1993,MARKETING YEAR,NA,FLORIDA,12,NA,NA,NA,NA,NA,NA,200000
1993,MARKETING YEAR,NA,GEORGIA,13,NA,NA,NA,NA,NA,NA,80000
1993,MARKETING YEAR,NA,HAWAII,15,NA,NA,NA,NA,NA,NA,9000
1993,MARKETING YEAR,NA,IDAHO,16,NA,NA,NA,NA,NA,NA,133000
1993,MARKETING YEAR,NA,ILLINOIS,17,NA,NA,NA,NA,NA,NA,15000
1993,MARKETING YEAR,NA,INDIANA,18,NA,NA,NA,NA,NA,NA,12000
1993,MARKETING YEAR,NA,IOWA,19,NA,NA,NA,NA,NA,NA,56000
1993,MARKETING YEAR,NA,KANSAS,20,NA,NA,NA,NA,NA,NA,23000
1993,MARKETING YEAR,NA,KENTUCKY,21,NA,NA,NA,NA,NA,NA,4000
1993,MARKETING YEAR,NA,LOUISIANA,22,NA,NA,NA,NA,NA,NA,47000
1993,MARKETING YEAR,NA,MAINE,23,NA,NA,NA,NA,NA,NA,13000
1993,MARKETING YEAR,NA,MARYLAND,24,NA,NA,NA,NA,NA,NA,7000
1993,MARKETING YEAR,NA,MICHIGAN,26,NA,NA,NA,NA,NA,NA,90000
1993,MARKETING YEAR,NA,MINNESOTA,27,NA,NA,NA,NA,NA,NA,180000
1993,MARKETING YEAR,NA,MISSISSIPPI,28,NA,NA,NA,NA,NA,NA,17000
1993,MARKETING YEAR,NA,MISSOURI,29,NA,NA,NA,NA,NA,NA,24000
1993,MARKETING YEAR,NA,MONTANA,30,NA,NA,NA,NA,NA,NA,95000
1993,MARKETING YEAR,NA,NEBRASKA,31,NA,NA,NA,NA,NA,NA,83000
1993,MARKETING YEAR,NA,NEVADA,32,NA,NA,NA,NA,NA,NA,14000
1993,MARKETING YEAR,NA,NEW JERSEY,34,NA,NA,NA,NA,NA,NA,11000
1993,MARKETING YEAR,NA,NEW MEXICO,35,NA,NA,NA,NA,NA,NA,18000
1993,MARKETING YEAR,NA,NEW YORK,36,NA,NA,NA,NA,NA,NA,65000
1993,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,NA,NA,NA,NA,NA,15000
1993,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,NA,NA,NA,NA,NA,220000
1993,MARKETING YEAR,NA,OHIO,39,NA,NA,NA,NA,NA,NA,30000
1993,MARKETING YEAR,NA,OKLAHOMA,40,NA,NA,NA,NA,NA,NA,6000
1993,MARKETING YEAR,NA,OREGON,41,NA,NA,NA,NA,NA,NA,53000
1993,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,NA,NA,NA,NA,NA,28000
1993,MARKETING YEAR,NA,SOUTH CAROLINA,45,NA,NA,NA,NA,NA,NA,11000
1993,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,NA,NA,NA,NA,NA,245000
1993,MARKETING YEAR,NA,TENNESSEE,47,NA,NA,NA,NA,NA,NA,8000
1993,MARKETING YEAR,NA,TEXAS,48,NA,NA,NA,NA,NA,NA,105000
1993,MARKETING YEAR,NA,UTAH,49,NA,NA,NA,NA,NA,NA,42000
1993,MARKETING YEAR,NA,VERMONT,50,NA,NA,NA,NA,NA,NA,6000
1993,MARKETING YEAR,NA,VIRGINIA,51,NA,NA,NA,NA,NA,NA,10000
1993,MARKETING YEAR,NA,WASHINGTON,53,NA,NA,NA,NA,NA,NA,60000
1993,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,NA,NA,NA,NA,NA,20000
1993,MARKETING YEAR,NA,WISCONSIN,55,NA,NA,NA,NA,NA,NA,100000
1993,MARKETING YEAR,NA,WYOMING,56,NA,NA,NA,NA,NA,NA,34000
1992,MARKETING YEAR,NA,ALABAMA,1,NA,NA,NA,NA,NA,NA,25000
1992,MARKETING YEAR,NA,ARIZONA,4,NA,NA,NA,NA,NA,NA,70000
1992,MARKETING YEAR,NA,ARKANSAS,5,NA,NA,NA,NA,NA,NA,45000
1992,MARKETING YEAR,NA,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,490000
1992,MARKETING YEAR,NA,COLORADO,8,NA,NA,NA,NA,NA,NA,52000
1992,MARKETING YEAR,NA,FLORIDA,12,NA,NA,NA,NA,NA,NA,220000
1992,MARKETING YEAR,NA,GEORGIA,13,NA,NA,NA,NA,NA,NA,85000
1992,MARKETING YEAR,NA,HAWAII,15,NA,NA,NA,NA,NA,NA,9000
1992,MARKETING YEAR,NA,IDAHO,16,NA,NA,NA,NA,NA,NA,135000
1992,MARKETING YEAR,NA,ILLINOIS,17,NA,NA,NA,NA,NA,NA,16000
1992,MARKETING YEAR,NA,INDIANA,18,NA,NA,NA,NA,NA,NA,15000
1992,MARKETING YEAR,NA,IOWA,19,NA,NA,NA,NA,NA,NA,65000
1992,MARKETING YEAR,NA,KANSAS,20,NA,NA,NA,NA,NA,NA,28000
1992,MARKETING YEAR,NA,KENTUCKY,21,NA,NA,NA,NA,NA,NA,4000
1992,MARKETING YEAR,NA,LOUISIANA,22,NA,NA,NA,NA,NA,NA,45000
1992,MARKETING YEAR,NA,MAINE,23,NA,NA,NA,NA,NA,NA,15000
1992,MARKETING YEAR,NA,MARYLAND,24,NA,NA,NA,NA,NA,NA,6000
1992,MARKETING YEAR,NA,MICHIGAN,26,NA,NA,NA,NA,NA,NA,95000
1992,MARKETING YEAR,NA,MINNESOTA,27,NA,NA,NA,NA,NA,NA,190000
1992,MARKETING YEAR,NA,MISSISSIPPI,28,NA,NA,NA,NA,NA,NA,25000
1992,MARKETING YEAR,NA,MISSOURI,29,NA,NA,NA,NA,NA,NA,25000
1992,MARKETING YEAR,NA,MONTANA,30,NA,NA,NA,NA,NA,NA,87000
1992,MARKETING YEAR,NA,NEBRASKA,31,NA,NA,NA,NA,NA,NA,96000
1992,MARKETING YEAR,NA,NEVADA,32,NA,NA,NA,NA,NA,NA,15000
1992,MARKETING YEAR,NA,NEW JERSEY,34,NA,NA,NA,NA,NA,NA,8000
1992,MARKETING YEAR,NA,NEW MEXICO,35,NA,NA,NA,NA,NA,NA,18000
1992,MARKETING YEAR,NA,NEW YORK,36,NA,NA,NA,NA,NA,NA,70000
1992,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,NA,NA,NA,NA,NA,15000
1992,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,NA,NA,NA,NA,NA,240000
1992,MARKETING YEAR,NA,OHIO,39,NA,NA,NA,NA,NA,NA,38000
1992,MARKETING YEAR,NA,OKLAHOMA,40,NA,NA,NA,NA,NA,NA,9000
1992,MARKETING YEAR,NA,OREGON,41,NA,NA,NA,NA,NA,NA,52000
1992,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,NA,NA,NA,NA,NA,30000
1992,MARKETING YEAR,NA,SOUTH CAROLINA,45,NA,NA,NA,NA,NA,NA,11000
1992,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,NA,NA,NA,NA,NA,240000
1992,MARKETING YEAR,NA,TENNESSEE,47,NA,NA,NA,NA,NA,NA,7000
1992,MARKETING YEAR,NA,TEXAS,48,NA,NA,NA,NA,NA,NA,125000
1992,MARKETING YEAR,NA,UTAH,49,NA,NA,NA,NA,NA,NA,47000
1992,MARKETING YEAR,NA,VERMONT,50,NA,NA,NA,NA,NA,NA,6000
1992,MARKETING YEAR,NA,VIRGINIA,51,NA,NA,NA,NA,NA,NA,13000
1992,MARKETING YEAR,NA,WASHINGTON,53,NA,NA,NA,NA,NA,NA,80000
1992,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,NA,NA,NA,NA,NA,23000
1992,MARKETING YEAR,NA,WISCONSIN,55,NA,NA,NA,NA,NA,NA,105000
1992,MARKETING YEAR,NA,WYOMING,56,NA,NA,NA,NA,NA,NA,41000
1991,MARKETING YEAR,NA,ALABAMA,1,NA,NA,NA,NA,NA,NA,23000
1991,MARKETING YEAR,NA,ARIZONA,4,NA,NA,NA,NA,NA,NA,75000
1991,MARKETING YEAR,NA,ARKANSAS,5,NA,NA,NA,NA,NA,NA,47000
1991,MARKETING YEAR,NA,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,550000
1991,MARKETING YEAR,NA,COLORADO,8,NA,NA,NA,NA,NA,NA,50000
1991,MARKETING YEAR,NA,FLORIDA,12,NA,NA,NA,NA,NA,NA,225000
1991,MARKETING YEAR,NA,GEORGIA,13,NA,NA,NA,NA,NA,NA,102000
1991,MARKETING YEAR,NA,HAWAII,15,NA,NA,NA,NA,NA,NA,10000
1991,MARKETING YEAR,NA,IDAHO,16,NA,NA,NA,NA,NA,NA,140000
1991,MARKETING YEAR,NA,ILLINOIS,17,NA,NA,NA,NA,NA,NA,21000
1991,MARKETING YEAR,NA,INDIANA,18,NA,NA,NA,NA,NA,NA,21000
1991,MARKETING YEAR,NA,IOWA,19,NA,NA,NA,NA,NA,NA,70000
1991,MARKETING YEAR,NA,KANSAS,20,NA,NA,NA,NA,NA,NA,35000
1991,MARKETING YEAR,NA,KENTUCKY,21,NA,NA,NA,NA,NA,NA,7000
1991,MARKETING YEAR,NA,LOUISIANA,22,NA,NA,NA,NA,NA,NA,40000
1991,MARKETING YEAR,NA,MAINE,23,NA,NA,NA,NA,NA,NA,13000
1991,MARKETING YEAR,NA,MARYLAND,24,NA,NA,NA,NA,NA,NA,7000
1991,MARKETING YEAR,NA,MICHIGAN,26,NA,NA,NA,NA,NA,NA,105000
1991,MARKETING YEAR,NA,MINNESOTA,27,NA,NA,NA,NA,NA,NA,180000
1991,MARKETING YEAR,NA,MISSISSIPPI,28,NA,NA,NA,NA,NA,NA,28000
1991,MARKETING YEAR,NA,MISSOURI,29,NA,NA,NA,NA,NA,NA,28000
1991,MARKETING YEAR,NA,MONTANA,30,NA,NA,NA,NA,NA,NA,86000
1991,MARKETING YEAR,NA,NEBRASKA,31,NA,NA,NA,NA,NA,NA,108000
1991,MARKETING YEAR,NA,NEVADA,32,NA,NA,NA,NA,NA,NA,15000
1991,MARKETING YEAR,NA,NEW JERSEY,34,NA,NA,NA,NA,NA,NA,11000
1991,MARKETING YEAR,NA,NEW MEXICO,35,NA,NA,NA,NA,NA,NA,20000
1991,MARKETING YEAR,NA,NEW YORK,36,NA,NA,NA,NA,NA,NA,77000
1991,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,NA,NA,NA,NA,NA,18000
1991,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,NA,NA,NA,NA,NA,215000
1991,MARKETING YEAR,NA,OHIO,39,NA,NA,NA,NA,NA,NA,48000
1991,MARKETING YEAR,NA,OKLAHOMA,40,NA,NA,NA,NA,NA,NA,9000
1991,MARKETING YEAR,NA,OREGON,41,NA,NA,NA,NA,NA,NA,56000
1991,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,NA,NA,NA,NA,NA,40000
1991,MARKETING YEAR,NA,SOUTH CAROLINA,45,NA,NA,NA,NA,NA,NA,11000
1991,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,NA,NA,NA,NA,NA,225000
1991,MARKETING YEAR,NA,TENNESSEE,47,NA,NA,NA,NA,NA,NA,14000
1991,MARKETING YEAR,NA,TEXAS,48,NA,NA,NA,NA,NA,NA,140000
1991,MARKETING YEAR,NA,UTAH,49,NA,NA,NA,NA,NA,NA,45000
1991,MARKETING YEAR,NA,VERMONT,50,NA,NA,NA,NA,NA,NA,6000
1991,MARKETING YEAR,NA,VIRGINIA,51,NA,NA,NA,NA,NA,NA,16000
1991,MARKETING YEAR,NA,WASHINGTON,53,NA,NA,NA,NA,NA,NA,85000
1991,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,NA,NA,NA,NA,NA,26000
1991,MARKETING YEAR,NA,WISCONSIN,55,NA,NA,NA,NA,NA,NA,110000
1991,MARKETING YEAR,NA,WYOMING,56,NA,NA,NA,NA,NA,NA,41000
1990,MARKETING YEAR,NA,ALABAMA,1,NA,NA,NA,NA,NA,NA,29000
1990,MARKETING YEAR,NA,ARIZONA,4,NA,NA,NA,NA,NA,NA,67000
1990,MARKETING YEAR,NA,ARKANSAS,5,NA,NA,NA,NA,NA,NA,42000
1990,MARKETING YEAR,NA,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,480000
1990,MARKETING YEAR,NA,COLORADO,8,NA,NA,NA,NA,NA,NA,55000
1990,MARKETING YEAR,NA,CONNECTICUT,9,NA,NA,NA,NA,NA,NA,2000
1990,MARKETING YEAR,NA,DELAWARE,10,NA,NA,NA,NA,NA,NA,1000
1990,MARKETING YEAR,NA,FLORIDA,12,NA,NA,NA,NA,NA,NA,220000
1990,MARKETING YEAR,NA,GEORGIA,13,NA,NA,NA,NA,NA,NA,111000
1990,MARKETING YEAR,NA,HAWAII,15,NA,NA,NA,NA,NA,NA,10000
1990,MARKETING YEAR,NA,IDAHO,16,NA,NA,NA,NA,NA,NA,140000
1990,MARKETING YEAR,NA,ILLINOIS,17,NA,NA,NA,NA,NA,NA,23000
1990,MARKETING YEAR,NA,INDIANA,18,NA,NA,NA,NA,NA,NA,22000
1990,MARKETING YEAR,NA,IOWA,19,NA,NA,NA,NA,NA,NA,70000
1990,MARKETING YEAR,NA,KANSAS,20,NA,NA,NA,NA,NA,NA,36000
1990,MARKETING YEAR,NA,KENTUCKY,21,NA,NA,NA,NA,NA,NA,8000
1990,MARKETING YEAR,NA,LOUISIANA,22,NA,NA,NA,NA,NA,NA,38000
1990,MARKETING YEAR,NA,MAINE,23,NA,NA,NA,NA,NA,NA,20000
1990,MARKETING YEAR,NA,MARYLAND,24,NA,NA,NA,NA,NA,NA,7000
1990,MARKETING YEAR,NA,MASSACHUSETTS,25,NA,NA,NA,NA,NA,NA,15000
1990,MARKETING YEAR,NA,MICHIGAN,26,NA,NA,NA,NA,NA,NA,100000
1990,MARKETING YEAR,NA,MINNESOTA,27,NA,NA,NA,NA,NA,NA,170000
1990,MARKETING YEAR,NA,MISSISSIPPI,28,NA,NA,NA,NA,NA,NA,24000
1990,MARKETING YEAR,NA,MISSOURI,29,NA,NA,NA,NA,NA,NA,30000
1990,MARKETING YEAR,NA,MONTANA,30,NA,NA,NA,NA,NA,NA,98000
1990,MARKETING YEAR,NA,NEBRASKA,31,NA,NA,NA,NA,NA,NA,118000
1990,MARKETING YEAR,NA,NEVADA,32,NA,NA,NA,NA,NA,NA,17000
1990,MARKETING YEAR,NA,NEW HAMPSHIRE,33,NA,NA,NA,NA,NA,NA,1000
1990,MARKETING YEAR,NA,NEW JERSEY,34,NA,NA,NA,NA,NA,NA,15000
1990,MARKETING YEAR,NA,NEW MEXICO,35,NA,NA,NA,NA,NA,NA,29000
1990,MARKETING YEAR,NA,NEW YORK,36,NA,NA,NA,NA,NA,NA,81000
1990,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,NA,NA,NA,NA,NA,20000
1990,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,NA,NA,NA,NA,NA,220000
1990,MARKETING YEAR,NA,OHIO,39,NA,NA,NA,NA,NA,NA,42000
1990,MARKETING YEAR,NA,OKLAHOMA,40,NA,NA,NA,NA,NA,NA,9000
1990,MARKETING YEAR,NA,OREGON,41,NA,NA,NA,NA,NA,NA,61000
1990,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,NA,NA,NA,NA,NA,41000
1990,MARKETING YEAR,NA,RHODE ISLAND,44,NA,NA,NA,NA,NA,NA,1000
1990,MARKETING YEAR,NA,SOUTH CAROLINA,45,NA,NA,NA,NA,NA,NA,12000
1990,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,NA,NA,NA,NA,NA,245000
1990,MARKETING YEAR,NA,TENNESSEE,47,NA,NA,NA,NA,NA,NA,19000
1990,MARKETING YEAR,NA,TEXAS,48,NA,NA,NA,NA,NA,NA,140000
1990,MARKETING YEAR,NA,UTAH,49,NA,NA,NA,NA,NA,NA,47000
1990,MARKETING YEAR,NA,VERMONT,50,NA,NA,NA,NA,NA,NA,6000
1990,MARKETING YEAR,NA,VIRGINIA,51,NA,NA,NA,NA,NA,NA,16000
1990,MARKETING YEAR,NA,WASHINGTON,53,NA,NA,NA,NA,NA,NA,80000
1990,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,NA,NA,NA,NA,NA,30000
1990,MARKETING YEAR,NA,WISCONSIN,55,NA,NA,NA,NA,NA,NA,112000
1990,MARKETING YEAR,NA,WYOMING,56,NA,NA,NA,NA,NA,NA,40000
1989,MARKETING YEAR,NA,ALABAMA,1,NA,NA,NA,NA,NA,NA,41000
1989,MARKETING YEAR,NA,ARIZONA,4,NA,NA,NA,NA,NA,NA,78000
1989,MARKETING YEAR,NA,ARKANSAS,5,NA,NA,NA,NA,NA,NA,34000
1989,MARKETING YEAR,NA,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,620000
1989,MARKETING YEAR,NA,COLORADO,8,NA,NA,NA,NA,NA,NA,50000
1989,MARKETING YEAR,NA,CONNECTICUT,9,NA,NA,NA,NA,NA,NA,2000
1989,MARKETING YEAR,NA,DELAWARE,10,NA,NA,NA,NA,NA,NA,1000
1989,MARKETING YEAR,NA,FLORIDA,12,NA,NA,NA,NA,NA,NA,250000
1989,MARKETING YEAR,NA,GEORGIA,13,NA,NA,NA,NA,NA,NA,116000
1989,MARKETING YEAR,NA,HAWAII,15,NA,NA,NA,NA,NA,NA,9000
1989,MARKETING YEAR,NA,IDAHO,16,NA,NA,NA,NA,NA,NA,140000
1989,MARKETING YEAR,NA,ILLINOIS,17,NA,NA,NA,NA,NA,NA,29000
1989,MARKETING YEAR,NA,INDIANA,18,NA,NA,NA,NA,NA,NA,28000
1989,MARKETING YEAR,NA,IOWA,19,NA,NA,NA,NA,NA,NA,67000
